order_line_id,order_id,order_date,customer_id,repeat_customer,region,channel,acquisition_source,campaign,category,size,color,print_type,design_theme,dtf_supplier,dtf_area_cm2,dtf_cost_per_cm2_ars,base_cost_ars,labor_cost_ars,packaging_cost_ars,shipping_method,shipping_cost_ars,units,price_list_unit_ars,discount_pct,unit_price_final_ars,order_total_ars,cogs_unit_ars,profit_unit_ars,profit_total_ars,delivery_time_days,payment_method,was_returned,defect_type,customer_rating
893,855,2025-05-21,CUST0059,1,Interior,WhatsApp,Google Search,HotSaleMay,Buzo canguro,M,Negro,DTF,Rock,Proveedor A,285,9.44,18787.0,3239.0,355.0,Moto GBA,4124.0,2,43710.0,0.124,38280.0,76560.0,27129.52,11150.48,22300.97,3,MercadoPago,0,Ninguno,4.6
944,903,2025-05-21,CUST0035,1,Interior,Instagram,IG Orgánico,HotSaleMay,Remera mujer,L,Negro,DTF,Vintage,Proveedor B,247,8.14,8510.0,2001.0,750.0,Correo Argentino,3471.0,1,25080.0,0.245,18930.0,18930.0,16740.22,2189.78,2189.78,4,Débito,0,Ninguno,4.5
1030,986,2025-05-21,CUST0017,1,GBA Sur,Instagram,IG Orgánico,HotSaleMay,Remera unisex,M,Blanco,DTF,Conurbano Nipón,Proveedor B,276,9.28,7106.0,3306.0,575.0,Mensajería CABA,3385.0,1,29120.0,0.082,26730.0,26730.0,16934.31,9795.69,9795.69,4,Crédito,0,Ninguno,4.8
1396,1330,2025-05-21,CUST1120,0,Quilmes,Instagram,IG Orgánico,HotSaleMay,Remera unisex,S,Blanco,Serigrafía,Minimalista,Proveedor A,235,9.34,7869.0,1868.0,349.0,Correo Argentino,2534.0,1,23450.0,0.132,20350.0,20350.0,14817.46,5532.54,5532.54,4,MercadoPago,0,Ninguno,3.8
13,5,2025-05-22,CUST0279,1,CABA,Feria,Feria,HotSaleMay,Tote bag,XL,Negro,DTF,Tipográfica,Proveedor A,286,8.87,4741.0,1573.0,527.0,Correo Argentino,4060.0,4,18160.0,0.104,16270.0,65080.0,10394.43,5875.57,23502.27,4,MercadoPago,0,Ninguno,4.4
1167,1117,2025-05-22,CUST0373,1,CABA,Instagram,Google Search,HotSaleMay,Remera unisex,M,Negro,DTF,Conurbano Nipón,Proveedor B,249,8.84,8105.0,3257.0,345.0,Mensajería CABA,2899.0,1,29150.0,0.248,21930.0,21930.0,16810.22,5119.78,5119.78,3,Crédito,0,Ninguno,4.5
1972,1886,2025-05-22,CUST0009,1,Interior,Instagram,Boca a boca,HotSaleMay,Remera mujer,M,Negro,DTF,Tipográfica,Proveedor B,202,8.57,6541.0,3043.0,619.0,Retiro,0.0,1,19090.0,0.247,14370.0,14370.0,11935.32,2434.68,2434.68,2,Efectivo,0,Ninguno,4.3
166,160,2025-05-24,CUST0834,0,GBA Sur,Instagram,IG Ads,HotSaleMay,Remera unisex,L,Blanco,DTF UV,Rock,Proveedor A,237,8.67,8565.0,2674.0,476.0,Correo Argentino,3496.0,3,23510.0,0.127,20530.0,61590.0,14930.76,5599.24,16797.71,4,Transferencia,0,Ninguno,5.0
315,301,2025-05-24,CUST1056,0,GBA Sur,TiendaNube,IG Orgánico,HotSaleMay,Oversize,XL,Rojo,DTF,Vintage,Proveedor A,286,9.7,10266.0,2675.0,675.0,Mensajería CABA,4552.0,1,34760.0,0.09,31630.0,31630.0,20941.47,10688.53,10688.53,3,MercadoPago,0,Ninguno,4.6
932,891,2025-05-24,CUST0022,1,Quilmes,Instagram,IG Orgánico,HotSaleMay,Remera mujer,XL,Blanco,DTF,Vintage,Proveedor B,221,8.34,6913.0,2869.0,305.0,Correo Argentino,4632.0,1,25790.0,0.145,22050.0,22050.0,16563.68,5486.32,5486.32,7,Crédito,0,Ninguno,4.3
525,500,2025-05-25,CUST0083,1,GBA Sur,TiendaNube,IG Orgánico,HotSaleMay,Remera mujer,XS,Blanco,DTF,Tango,Proveedor C,271,10.45,8954.0,1899.0,658.0,Retiro,0.0,1,21970.0,0.208,17390.0,17390.0,14338.63,3051.37,3051.37,3,MercadoPago,0,Ninguno,4.5
1152,1103,2025-05-25,CUST0002,1,GBA Sur,Instagram,IG Orgánico,HotSaleMay,Oversize,S,Gris,DTF,Minimalista,Proveedor C,225,11.05,7947.0,2296.0,477.0,Correo Argentino,3298.0,1,29550.0,0.172,24460.0,24460.0,16508.68,7951.32,7951.32,7,MercadoPago,0,Ninguno,4.3
1448,1379,2025-05-25,CUST0035,1,CABA,WhatsApp,IG Orgánico,HotSaleMay,Remera mujer,L,Negro,DTF,Rock,Proveedor A,223,8.26,8602.0,2003.0,508.0,Moto GBA,3058.0,1,24100.0,0.238,18370.0,18370.0,16009.09,2360.91,2360.91,3,Efectivo,0,Ninguno,4.1
812,777,2025-05-26,CUST0019,1,GBA Sur,TiendaNube,IG Orgánico,HotSaleMay,Buzo canguro,L,Blanco,DTF,Vintage,Proveedor B,247,7.22,25648.0,2669.0,681.0,Correo Argentino,3262.0,1,47800.0,0.0,47800.0,47800.0,34045.75,13754.25,13754.25,6,Transferencia,0,Ninguno,4.1
1559,1488,2025-05-26,CUST0001,1,CABA,Instagram,IG Ads,HotSaleMay,Remera unisex,S,Gris,DTF,Tipográfica,Proveedor C,234,11.0,8206.0,2917.0,549.0,Mensajería CABA,3419.0,1,28450.0,0.231,21860.0,21860.0,17662.14,4197.86,4197.86,6,Crédito,0,Ninguno,4.4
1874,1797,2025-05-26,CUST0106,1,Quilmes,TiendaNube,Google Search,HotSaleMay,Oversize,XXL,Blanco,DTF,Rock,Proveedor A,273,8.31,10865.0,2657.0,681.0,Correo Argentino,3083.0,2,27250.0,0.138,23490.0,46980.0,18012.1,5477.9,10955.8,4,MercadoPago,0,Ninguno,4.4
1963,1879,2025-05-26,CUST0001,1,GBA Sur,WhatsApp,IG Orgánico,HotSaleMay,Remera mujer,XL,Blanco,DTF,Minimalista,Proveedor A,233,8.4,7353.0,2738.0,562.0,Mensajería CABA,4202.0,2,21650.0,0.0,21650.0,43300.0,14713.62,6936.38,13872.75,3,Transferencia,0,Ninguno,4.6
524,499,2025-05-27,CUST0003,1,GBA Sur,WhatsApp,IG Orgánico,HotSaleMay,Remera mujer,M,Negro,DTF,Vintage,Proveedor B,211,8.41,7102.0,2526.0,439.0,Moto GBA,1907.0,1,20680.0,0.24,15720.0,15720.0,13752.68,1967.32,1967.32,5,Crédito,0,Ninguno,4.6
726,693,2025-05-27,CUST0002,1,CABA,Instagram,IG Orgánico,HotSaleMay,Remera mujer,XL,Gris,DTF UV,Tango,Proveedor C,219,9.76,7356.0,2530.0,497.0,Correo Argentino,4484.0,2,21620.0,0.0,21620.0,43240.0,14759.78,6860.22,13720.44,8,Crédito,0,Ninguno,3.8
1980,946,2025-05-27,CUST0004,1,CABA,WhatsApp,Boca a boca,HotSaleMay,Remera unisex,M,Negro,DTF UV,Rock,Proveedor A,209,9.4,8452.0,3591.0,363.0,Correo Argentino,4792.0,1,32690.0,0.144,27990.0,27990.0,19166.96,8823.04,8823.04,4,MercadoPago,0,Ninguno,4.1
1642,1571,2025-05-27,CUST0287,0,GBA Sur,TiendaNube,IG Orgánico,HotSaleMay,Buzo canguro,L,Blanco,DTF,Vintage,Proveedor B,356,8.59,25767.0,3802.0,735.0,Moto GBA,2485.0,1,52920.0,0.15,44990.0,44990.0,35842.58,9147.42,9147.42,4,Crédito,0,Ninguno,4.4
1780,1703,2025-05-27,CUST0251,1,CABA,Instagram,IG Ads,HotSaleMay,Oversize,XL,Verde,DTF,Minimalista,Proveedor A,249,9.2,8008.0,3769.0,473.0,Retiro,0.0,1,24620.0,0.237,18790.0,18790.0,14541.61,4248.39,4248.39,1,Débito,0,Ninguno,4.3
1859,1782,2025-05-27,CUST0004,1,Quilmes,Instagram,IG Orgánico,HotSaleMay,Buzo canguro,L,Negro,DTF,Vintage,Proveedor B,324,8.38,19679.0,2767.0,692.0,Mensajería CABA,3409.0,1,47560.0,0.242,36070.0,36070.0,29265.73,6804.27,6804.27,4,MercadoPago,1,Deformación,3.6
1028,984,2025-05-28,CUST0019,1,Quilmes,Instagram,Feria,HotSaleMay,Remera mujer,M,Azul,DTF UV,Minimalista,Proveedor B,178,8.29,7316.0,2233.0,333.0,Retiro,0.0,1,16520.0,0.082,15160.0,15160.0,11359.44,3800.56,3800.56,3,Transferencia,0,Ninguno,4.5
1407,1340,2025-05-28,CUST0151,1,Quilmes,TiendaNube,Boca a boca,HotSaleMay,Remera unisex,L,Azul,DTF,Conurbano Nipón,Proveedor C,214,10.56,8671.0,1609.0,383.0,Mensajería CABA,3308.0,2,21710.0,0.125,19010.0,38020.0,14573.79,4436.21,8872.43,6,MercadoPago,0,Ninguno,4.3
1762,1686,2025-05-28,CUST0042,1,Quilmes,TiendaNube,IG Orgánico,HotSaleMay,Remera unisex,M,Negro,DTF UV,Vintage,Proveedor A,223,9.43,7584.0,3371.0,787.0,Retiro,0.0,1,23850.0,0.158,20080.0,20080.0,13847.22,6232.78,6232.78,2,Débito,0,Ninguno,5.0
377,360,2025-05-29,CUST0002,1,Quilmes,Instagram,Boca a boca,HotSaleMay,Remera unisex,S,Rojo,DTF,Tipográfica,Proveedor B,161,8.98,8533.0,2589.0,719.0,Retiro,0.0,1,22160.0,0.106,19820.0,19820.0,13286.01,6533.99,6533.99,2,Crédito,0,Ninguno,4.6
772,738,2025-05-29,CUST0002,1,Quilmes,WhatsApp,Google Search,HotSaleMay,Oversize,L,Gris,DTF UV,Tipográfica,Proveedor A,254,9.04,8705.0,2903.0,412.0,Retiro,0.0,1,21990.0,0.223,17090.0,17090.0,14313.11,2776.89,2776.89,1,Débito,0,Ninguno,4.8
1244,1189,2025-05-29,CUST0030,1,CABA,TiendaNube,IG Ads,HotSaleMay,Remera mujer,L,Verde,DTF,Minimalista,Proveedor A,210,9.0,8293.0,3149.0,863.0,Moto GBA,3676.0,1,29770.0,0.155,25160.0,25160.0,17867.06,7292.94,7292.94,3,MercadoPago,0,Ninguno,4.2
1854,1777,2025-05-29,CUST0440,1,GBA Sur,TiendaNube,IG Orgánico,HotSaleMay,Buzo canguro,S,Gris,DTF,Rock,Proveedor A,293,9.14,23880.0,2820.0,398.0,Moto GBA,2151.0,1,45350.0,0.157,38220.0,38220.0,31925.22,6294.78,6294.78,2,Débito,0,Ninguno,4.7
220,210,2025-05-31,CUST0001,1,CABA,Instagram,IG Orgánico,HotSaleMay,Remera unisex,M,Blanco,DTF UV,Minimalista,Proveedor C,288,11.03,7354.0,3422.0,565.0,Mensajería CABA,2129.0,1,25850.0,0.242,19610.0,19610.0,16647.03,2962.97,2962.97,4,Crédito,0,Ninguno,4.7
537,511,2025-05-31,CUST0044,1,Quilmes,WhatsApp,Boca a boca,HotSaleMay,Remera mujer,L,Azul,DTF,Conurbano Nipón,Proveedor A,173,8.08,8680.0,2154.0,793.0,Correo Argentino,3534.0,1,27300.0,0.194,22000.0,22000.0,16562.77,5437.23,5437.23,4,Débito,0,Ninguno,4.4
1008,964,2025-05-31,CUST0001,1,GBA Sur,TiendaNube,IG Orgánico,HotSaleMay,Buzo canguro,XXL,Blanco,DTF,Minimalista,Proveedor A,251,8.66,18915.0,1608.0,696.0,Retiro,0.0,1,33160.0,0.091,30140.0,30140.0,23391.74,6748.26,6748.26,2,Transferencia,0,Ninguno,4.2
1149,1100,2025-05-31,CUST0069,1,GBA Sur,WhatsApp,IG Ads,HotSaleMay,Buzo canguro,XL,Gris,DTF,Conurbano Nipón,Proveedor C,280,11.6,24542.0,2738.0,399.0,Retiro,0.0,1,45750.0,0.099,41220.0,41220.0,30927.02,10292.98,10292.98,6,MercadoPago,0,Ninguno,4.6
253,241,2025-06-01,CUST0023,1,Quilmes,Instagram,IG Orgánico,Ninguna,Remera unisex,L,Blanco,DTF,Minimalista,Proveedor C,189,11.37,8906.0,2472.0,877.0,Correo Argentino,3514.0,1,26430.0,0.0,26430.0,26430.0,17922.1,8507.9,8507.9,5,Crédito,0,Ninguno,3.9
1137,1088,2025-06-01,CUST0045,1,CABA,WhatsApp,Google Search,Ninguna,Remera mujer,XL,Negro,DTF,Tango,Proveedor C,149,10.03,7974.0,3095.0,585.0,Moto GBA,3426.0,1,25240.0,0.0,25240.0,25240.0,16574.43,8665.57,8665.57,4,Efectivo,1,Deformación,3.5
1666,1594,2025-06-01,CUST0005,1,CABA,Feria,IG Orgánico,Ninguna,Remera mujer,XL,Rojo,DTF,Minimalista,Proveedor C,227,10.23,7253.0,2849.0,847.0,Correo Argentino,4279.0,4,22530.0,0.0,22530.0,90120.0,14338.45,8191.55,32766.21,6,Débito,0,Ninguno,4.7
250,238,2025-06-02,CUST0001,1,CABA,TiendaNube,IG Orgánico,Ninguna,Remera unisex,XXL,Verde,DTF,Conurbano Nipón,Proveedor A,247,8.99,8940.0,2307.0,506.0,Retiro,0.0,1,21670.0,0.0,21670.0,21670.0,13971.17,7698.83,7698.83,2,Efectivo,0,Ninguno,5.0
552,264,2025-06-02,CUST0001,1,Quilmes,Instagram,IG Ads,Ninguna,Oversize,M,Negro,DTF,Vintage,Proveedor B,248,8.73,9684.0,2519.0,552.0,Moto GBA,2306.0,1,30810.0,0.0,30810.0,30810.0,17222.79,13587.21,13587.21,4,MercadoPago,0,Ninguno,4.1
1373,655,2025-06-03,CUST0002,1,Quilmes,WhatsApp,IG Orgánico,Ninguna,Buzo canguro,XS,Azul,DTF,Tango,Proveedor A,280,9.06,23695.0,1589.0,694.0,Moto GBA,2790.0,1,49700.0,0.0,49700.0,49700.0,31302.76,18397.24,18397.24,2,MercadoPago,0,Ninguno,4.1
337,321,2025-06-04,CUST0005,1,Interior,WhatsApp,IG Orgánico,Ninguna,Remera mujer,S,Blanco,DTF,Tipográfica,Proveedor B,263,8.59,7846.0,3062.0,816.0,Retiro,0.0,1,23940.0,0.0,23940.0,23940.0,13981.74,9958.26,9958.26,2,MercadoPago,0,Ninguno,4.0
892,854,2025-06-04,CUST0029,1,CABA,Instagram,Google Search,Ninguna,Remera unisex,M,Blanco,DTF,Rock,Proveedor B,200,7.88,7405.0,3544.0,849.0,Retiro,0.0,2,20260.0,0.0,20260.0,40520.0,13369.53,6890.47,13780.93,3,Débito,0,Ninguno,4.8
352,336,2025-06-05,CUST0307,0,Quilmes,WhatsApp,IG Ads,Ninguna,Buzo canguro,XL,Blanco,DTF,Vintage,Proveedor A,293,9.43,21930.0,1673.0,676.0,Correo Argentino,2801.0,1,45800.0,0.0,45800.0,45800.0,29840.5,15959.5,15959.5,4,Crédito,0,Ninguno,4.4
397,377,2025-06-06,CUST0001,1,GBA Sur,Instagram,IG Ads,Ninguna,Oversize,L,Gris,DTF,Rock,Proveedor A,265,9.55,10990.0,3927.0,615.0,Retiro,0.0,1,31430.0,0.0,31430.0,31430.0,18059.82,13370.18,13370.18,3,Débito,0,Ninguno,4.6
128,122,2025-06-08,CUST0001,1,Interior,TiendaNube,IG Orgánico,Ninguna,Buzo canguro,XXL,Negro,DTF,Vintage,Proveedor A,282,8.88,20995.0,3690.0,418.0,Correo Argentino,3946.0,1,47410.0,0.0,47410.0,47410.0,31551.5,15858.5,15858.5,5,MercadoPago,0,Ninguno,3.9
1272,1215,2025-06-08,CUST0001,1,GBA Sur,Instagram,Feria,Ninguna,Remera unisex,M,Azul,DTF UV,Vintage,Proveedor A,198,8.92,7507.0,2738.0,712.0,Retiro,0.0,1,20840.0,0.08,19170.0,19170.0,12719.75,6450.25,6450.25,3,MercadoPago,0,Ninguno,4.4
869,412,2025-06-09,CUST0002,1,CABA,WhatsApp,IG Ads,Ninguna,Oversize,L,Negro,DTF,Conurbano Nipón,Proveedor C,255,11.61,10013.0,3636.0,666.0,Correo Argentino,2527.0,3,28260.0,0.0,28260.0,84780.0,18120.24,10139.76,30419.29,6,Crédito,0,Ninguno,5.0
1027,983,2025-06-09,CUST0480,0,GBA Sur,Instagram,IG Orgánico,Ninguna,Remera unisex,XS,Negro,DTF UV,Conurbano Nipón,Proveedor A,242,8.88,6180.0,3038.0,425.0,Correo Argentino,3545.0,1,26640.0,0.0,26640.0,26640.0,15340.65,11299.35,11299.35,4,Crédito,1,Pegado,3.6
1123,1075,2025-06-09,CUST0001,1,CABA,Instagram,IG Ads,Ninguna,Remera mujer,S,Blanco,DTF,Tango,Proveedor B,170,8.5,6968.0,3797.0,738.0,Retiro,0.0,1,20450.0,0.054,19340.0,19340.0,12943.81,6396.19,6396.19,3,Crédito,0,Ninguno,4.5
1686,1613,2025-06-09,CUST0011,1,GBA Sur,Feria,Boca a boca,Ninguna,Oversize,M,Rojo,Serigrafía,Rock,Proveedor A,288,8.53,9985.0,1529.0,857.0,Retiro,0.0,5,25140.0,0.0,25140.0,125700.0,14825.49,10314.51,51572.57,2,MercadoPago,0,Ninguno,4.9
1853,1776,2025-06-09,CUST0015,1,Quilmes,TiendaNube,Boca a boca,Ninguna,Buzo canguro,XXL,Negro,DTF,Conurbano Nipón,Proveedor B,224,8.15,25347.0,2174.0,325.0,Correo Argentino,4994.0,1,52870.0,0.0,52870.0,52870.0,34667.45,18202.55,18202.55,8,Débito,0,Ninguno,4.7
81,79,2025-06-10,CUST0001,1,Quilmes,Feria,IG Ads,Ninguna,Oversize,L,Negro,DTF,Tango,Proveedor B,208,9.23,8378.0,2628.0,693.0,Moto GBA,3238.0,1,29750.0,0.0,29750.0,29750.0,16853.11,12896.89,12896.89,5,Crédito,0,Ninguno,4.5
575,546,2025-06-10,CUST0001,1,CABA,Feria,IG Orgánico,Ninguna,Tote bag,L,Negro,DTF,Conurbano Nipón,Proveedor C,294,10.7,3574.0,3924.0,697.0,Retiro,0.0,1,18230.0,0.0,18230.0,18230.0,11341.87,6888.13,6888.13,6,MercadoPago,0,Ninguno,4.5
1500,1430,2025-06-10,CUST0043,1,Quilmes,WhatsApp,Boca a boca,Ninguna,Tote bag,L,Gris,Serigrafía,Minimalista,Proveedor C,155,11.08,3166.0,2517.0,545.0,Correo Argentino,4240.0,1,18480.0,0.0,18480.0,18480.0,12188.13,6291.87,6291.87,7,Efectivo,0,Ninguno,4.5
1574,1503,2025-06-10,CUST0995,0,Quilmes,WhatsApp,Boca a boca,Ninguna,Remera mujer,M,Negro,DTF,Rock,Proveedor A,220,8.52,7821.0,3492.0,518.0,Correo Argentino,4370.0,1,26770.0,0.0,26770.0,26770.0,18079.18,8690.82,8690.82,6,MercadoPago,0,Ninguno,4.6
530,504,2025-06-11,CUST1154,0,CABA,Instagram,Google Search,Ninguna,Remera unisex,S,Blanco,Serigrafía,Minimalista,Proveedor B,280,8.62,6143.0,1681.0,531.0,Moto GBA,3776.0,1,25420.0,0.036,24500.0,24500.0,14542.13,9957.87,9957.87,3,MercadoPago,0,Ninguno,4.7
1237,1182,2025-06-11,CUST0001,1,Quilmes,Feria,Boca a boca,Ninguna,Oversize,M,Blanco,DTF,Rock,Proveedor B,295,8.62,8025.0,2301.0,831.0,Moto GBA,3329.0,4,23860.0,0.0,23860.0,95440.0,14533.85,9326.15,37304.58,4,MercadoPago,0,Ninguno,4.8
8,7,2025-06-12,CUST0062,1,Quilmes,WhatsApp,IG Orgánico,Ninguna,Buzo canguro,XL,Blanco,DTF,Vintage,Proveedor A,299,9.14,22508.0,3233.0,345.0,Mensajería CABA,4375.0,1,51490.0,0.0,51490.0,51490.0,33193.93,18296.07,18296.07,4,Crédito,0,Ninguno,4.0
514,490,2025-06-12,CUST0007,1,CABA,WhatsApp,Boca a boca,Ninguna,Oversize,L,Negro,DTF,Vintage,Proveedor B,251,7.41,7938.0,2859.0,667.0,Moto GBA,4142.0,3,26060.0,0.0,26060.0,78180.0,14702.37,11357.63,34072.89,5,MercadoPago,0,Ninguno,4.1
680,649,2025-06-12,CUST0008,1,Quilmes,WhatsApp,IG Ads,Ninguna,Remera mujer,M,Gris,DTF,Tipográfica,Proveedor A,173,9.02,6073.0,2706.0,597.0,Correo Argentino,3801.0,2,21610.0,0.0,21610.0,43220.0,12834.9,8775.1,17550.2,5,Débito,0,Ninguno,4.6
273,261,2025-06-13,CUST0006,1,Quilmes,Instagram,IG Orgánico,Ninguna,Tote bag,XL,Negro,Serigrafía,Minimalista,Proveedor B,203,9.1,4290.0,1563.0,627.0,Mensajería CABA,3286.0,2,16620.0,0.0,16620.0,33240.0,9965.42,6654.58,13309.16,4,Débito,0,Ninguno,5.0
1150,1101,2025-06-13,CUST0005,1,GBA Sur,Instagram,Boca a boca,Ninguna,Buzo canguro,XL,Negro,DTF,Vintage,Proveedor A,259,8.68,22717.0,2588.0,594.0,Moto GBA,2824.0,1,48880.0,0.0,48880.0,48880.0,30973.17,17906.83,17906.83,4,Crédito,0,Ninguno,4.3
1351,1288,2025-06-13,CUST0001,1,Quilmes,Feria,IG Orgánico,Ninguna,Remera mujer,XL,Negro,DTF UV,Conurbano Nipón,Proveedor A,170,9.23,7021.0,2894.0,358.0,Correo Argentino,3114.0,4,18950.0,0.0,18950.0,75800.0,12620.16,6329.84,25319.37,4,Crédito,0,Ninguno,3.5
468,444,2025-06-14,CUST0001,1,GBA Sur,Instagram,IG Orgánico,Ninguna,Remera mujer,S,Gris,DTF,Conurbano Nipón,Proveedor C,200,10.95,7002.0,3486.0,315.0,Moto GBA,2852.0,1,26770.0,0.0,26770.0,26770.0,15844.07,10925.93,10925.93,7,Débito,0,Ninguno,4.2
1430,684,2025-06-14,CUST0012,1,CABA,Feria,Boca a boca,Ninguna,Oversize,M,Negro,DTF,Minimalista,Proveedor A,211,7.91,10537.0,2290.0,307.0,Mensajería CABA,3622.0,3,25250.0,0.0,25250.0,75750.0,16007.41,9242.59,27727.76,3,Transferencia,1,Pegado,3.6
921,881,2025-06-14,CUST0002,1,GBA Sur,TiendaNube,Google Search,Ninguna,Buzo canguro,XL,Azul,DTF,Rock,Proveedor C,277,10.94,24981.0,3985.0,761.0,Mensajería CABA,3737.0,1,53360.0,0.0,53360.0,53360.0,36491.79,16868.21,16868.21,6,Débito,0,Ninguno,4.5
1241,1186,2025-06-14,CUST0004,1,Quilmes,TiendaNube,Google Search,Ninguna,Remera mujer,M,Verde,DTF,Minimalista,Proveedor C,194,10.11,8741.0,3335.0,525.0,Retiro,0.0,1,21750.0,0.0,21750.0,21750.0,14566.06,7183.94,7183.94,4,Débito,0,Ninguno,4.2
1343,1281,2025-06-14,CUST0017,1,CABA,Instagram,Boca a boca,Ninguna,Remera mujer,M,Negro,DTF UV,Tipográfica,Proveedor B,258,9.75,8050.0,3098.0,750.0,Retiro,0.0,1,21750.0,0.0,21750.0,21750.0,14410.28,7339.72,7339.72,3,Efectivo,0,Ninguno,5.0
1410,1343,2025-06-14,CUST0001,1,GBA Sur,WhatsApp,IG Ads,Ninguna,Remera mujer,XL,Negro,DTF,Tango,Proveedor A,166,8.46,7932.0,2445.0,520.0,Mensajería CABA,4606.0,1,29330.0,0.0,29330.0,29330.0,16910.78,12419.22,12419.22,2,Efectivo,0,Ninguno,4.5
1445,1376,2025-06-14,CUST0863,1,GBA Sur,Instagram,IG Orgánico,Ninguna,Oversize,M,Blanco,DTF,Tango,Proveedor B,232,8.24,10871.0,3134.0,322.0,Retiro,0.0,1,24670.0,0.0,24670.0,24670.0,16241.07,8428.93,8428.93,2,MercadoPago,0,Ninguno,4.6
1673,1601,2025-06-14,CUST0038,1,GBA Sur,WhatsApp,Google Search,Ninguna,Remera mujer,S,Negro,DTF,Minimalista,Proveedor B,301,8.72,8689.0,2863.0,826.0,Moto GBA,2965.0,1,29800.0,0.0,29800.0,29800.0,17964.13,11835.87,11835.87,5,Transferencia,1,Descascarado,4.3
815,780,2025-06-15,CUST0011,1,CABA,Feria,IG Ads,Ninguna,Buzo canguro,XS,Blanco,DTF,Rock,Proveedor A,370,8.62,20461.0,3723.0,621.0,Correo Argentino,3560.0,2,42530.0,0.0,42530.0,85060.0,29770.69,12759.31,25518.62,4,Efectivo,0,Ninguno,4.8
1453,1384,2025-06-15,CUST0025,1,Quilmes,Instagram,IG Orgánico,Ninguna,Remera unisex,XL,Verde,DTF,Rock,Proveedor A,203,9.15,8917.0,1561.0,532.0,Moto GBA,2027.0,1,23980.0,0.0,23980.0,23980.0,14891.87,9088.13,9088.13,4,MercadoPago,0,Ninguno,4.3
1049,1004,2025-06-16,CUST0004,1,Interior,Instagram,IG Orgánico,Ninguna,Oversize,XXL,Blanco,DTF,Rock,Proveedor C,286,11.34,10035.0,3954.0,551.0,Retiro,0.0,1,31990.0,0.0,31990.0,31990.0,17782.67,14207.33,14207.33,4,Crédito,0,Ninguno,4.4
1306,1245,2025-06-16,CUST0003,1,Quilmes,WhatsApp,Google Search,Ninguna,Remera unisex,L,Negro,DTF,Rock,Proveedor B,201,9.12,8244.0,1968.0,322.0,Retiro,0.0,1,18770.0,0.0,18770.0,18770.0,12365.08,6404.92,6404.92,2,MercadoPago,0,Ninguno,4.3
1376,1312,2025-06-16,CUST0063,0,Quilmes,Feria,IG Orgánico,Ninguna,Oversize,L,Azul,DTF UV,Rock,Proveedor B,311,8.67,7441.0,3255.0,710.0,Moto GBA,2087.0,4,23050.0,0.0,23050.0,92200.0,14627.63,8422.37,33689.47,5,Débito,0,Ninguno,4.7
1469,1400,2025-06-16,CUST0119,1,GBA Sur,TiendaNube,Boca a boca,Ninguna,Remera mujer,M,Azul,Serigrafía,Rock,Proveedor B,205,8.22,7579.0,3658.0,717.0,Correo Argentino,4789.0,2,27480.0,0.0,27480.0,54960.0,16035.87,11444.13,22888.25,5,Crédito,0,Ninguno,4.7
116,111,2025-06-17,CUST0001,1,Quilmes,Instagram,Boca a boca,Ninguna,Remera unisex,S,Negro,DTF UV,Conurbano Nipón,Proveedor B,227,8.58,8119.0,3440.0,873.0,Retiro,0.0,1,23990.0,0.0,23990.0,23990.0,14377.7,9612.3,9612.3,4,MercadoPago,0,Ninguno,4.4
796,761,2025-06-17,CUST0013,1,GBA Sur,Instagram,IG Orgánico,Ninguna,Remera mujer,XXL,Rojo,DTF,Minimalista,Proveedor B,233,8.24,6292.0,2405.0,584.0,Correo Argentino,5032.0,1,28180.0,0.0,28180.0,28180.0,16234.86,11945.14,11945.14,5,Débito,0,Ninguno,4.6
1159,1110,2025-06-17,CUST0103,1,CABA,WhatsApp,IG Orgánico,Ninguna,Buzo canguro,XXL,Negro,DTF,Conurbano Nipón,Proveedor C,303,10.54,21780.0,2850.0,390.0,Moto GBA,3419.0,1,47760.0,0.089,43520.0,43520.0,31634.9,11885.1,11885.1,5,MercadoPago,0,Ninguno,4.3
1196,1144,2025-06-17,CUST0007,1,Quilmes,Feria,IG Ads,Ninguna,Remera mujer,XL,Blanco,DTF,Vintage,Proveedor A,201,9.83,8418.0,2141.0,776.0,Moto GBA,2816.0,1,23900.0,0.0,23900.0,23900.0,16128.32,7771.68,7771.68,3,MercadoPago,0,Ninguno,4.2
1323,1262,2025-06-17,CUST0056,1,CABA,WhatsApp,IG Ads,Ninguna,Remera mujer,L,Negro,DTF,Rock,Proveedor A,255,8.98,8116.0,3539.0,458.0,Moto GBA,3009.0,2,23580.0,0.0,23580.0,47160.0,15906.62,7673.38,15346.75,3,MercadoPago,0,Ninguno,4.4
615,586,2025-06-18,CUST0002,1,Quilmes,Instagram,IG Orgánico,Ninguna,Remera mujer,XL,Blanco,DTF,Tipográfica,Proveedor A,129,9.44,8145.0,1711.0,425.0,Mensajería CABA,4724.0,1,24230.0,0.11,21550.0,21550.0,16219.05,5330.95,5330.95,3,Débito,0,Ninguno,4.3
949,908,2025-06-18,CUST0003,1,Quilmes,TiendaNube,Google Search,Ninguna,Remera mujer,XL,Blanco,DTF,Minimalista,Proveedor A,214,8.93,6299.0,2407.0,808.0,Moto GBA,3480.0,1,22990.0,0.0,22990.0,22990.0,14905.77,8084.23,8084.23,2,Crédito,0,Ninguno,5.0
